country	n_forms	at	t_at	capital_exp	revenue_total	income	va	rd	wages	emp	year	n_pars	fdi	fdi_income	n_groups	profit_return	net_interest	income_equity	capital_gains	txt	income_equity1	income_equity2	_	us_related_sales	us_unrelated_sales	for1_relates_sales	for1_unrelates_sales	for2_relates_sales	for2_unrelates_sales	iso
Egypt	87.0	23783.0	4265.0	1478.0	13175.0	1208.0	5031.0	12.0	624.0	40.3	2019	87.0				2146.0	-94.0			818.0				55.0	3.0	441.0	11658.0	468.0	391.0	EGY
Egypt	87.0	23875.0	4255.0	1223.0	11232.0	878.0	4486.0	6.0	694.0	38.6	2020					1412.0	-31.0			661.0				57.0	3.0	412.0	10200.0	163.0	221.0	EGY
Egypt	88.0	26148.0	3339.0	1193.0	13228.0	1319.0	5554.0	48.0	624.0	38.4	2021					2180.0	-45.0			990.0				49.0	3.0	484.0	11603.0	439.0	458.0	EGY
El Salvador	27.0	2839.0	831.0		2113.0	126.0			124.0	19.7	2004		790.0	50.0	44.0															SLV
El Salvador	27.0	2495.0			2649.0	70.0			126.0	19.7	2005																			SLV
El Salvador	29.0										2006																			SLV
El Salvador	31.0				4440.0	175.0					2007																			SLV
El Salvador	31.0				4660.0	128.0					2008																			SLV
El Salvador	32.0	8460.0	1090.0	120.0	4243.0	235.0	1010.0	1.0	338.0	36.6	2009		2335.0	116.0	17.0															SLV
El Salvador	30.0	8001.0	1130.0	177.0	4740.0	367.0	971.0	2.0	373.0	37.5	2010																			SLV
El Salvador	30.0	7396.0	1046.0	68.0	5133.0	279.0	978.0		364.0	35.5	2011																			SLV
El Salvador	27.0	7187.0	931.0	58.0	3758.0	316.0	812.0		342.0	32.9	2012																			SLV
El Salvador	29.0	7440.0	1050.0	95.0	4193.0	342.0	946.0		375.0	36.4	2013																			SLV
El Salvador	37.0	7807.0	1153.0	93.0	4313.0	319.0	876.0	3.0	342.0	33.1	2014		2448.0	228.0	21.0															SLV
El Salvador	37.0	7519.0	1180.0	142.0	4102.0	2.0	891.0	3.0	359.0	35.0	2015																			SLV
El Salvador	34.0	5382.0	1039.0	86.0	3764.0	566.0	1138.0	3.0	304.0	34.9	2016																			SLV
El Salvador	33.0	5715.0	1092.0	103.0	4062.0	506.0	1079.0	3.0	310.0	34.3	2017																			SLV
El Salvador	33.0	5760.0	1096.0	118.0	4427.0	591.0	1212.0	3.0	323.0	35.5	2018																			SLV
El Salvador	37.0	6091.0	1267.0	198.0	4221.0	546.0	1166.0	3.0	325.0	30.9	2019	41.0																		SLV
El Salvador	34.0	5117.0	1551.0	366.0	3454.0	212.0	837.0	3.0	307.0	27.9	2020																			SLV
El Salvador	32.0	5257.0	1581.0	412.0	4247.0	298.0	864.0	3.0	287.0	27.2	2021																			SLV
Equatorial Guinea	14.0	14596.0	6271.0		3467.0	1539.0			40.0	0.6	2004		5510.0	1572.0	11.0															GNQ
Equatorial Guinea	22.0	16572.0			4721.0	2483.0			175.0	0.8	2005																			GNQ
Equatorial Guinea	22.0	20032.0			4968.0	2568.0			188.0	0.8	2006																			GNQ
Equatorial Guinea	24.0	21835.0			5714.0	5017.0			117.0	0.9	2007																			GNQ
Equatorial Guinea	23.0								123.0	0.9	2008																			GNQ
Equatorial Guinea	20.0	17121.0	6638.0	536.0	4141.0	3452.0	3695.0	0.0	126.0	0.8	2009		2073.0	743.0	8.0															GNQ
Equatorial Guinea	20.0	23683.0	10522.0	1634.0	5222.0	6375.0	5249.0	0.0	205.0	1.1	2010																			GNQ
Equatorial Guinea	20.0	25766.0	11474.0	1180.0	6353.0	8831.0	6063.0	0.0	190.0	1.1	2011																			GNQ
Equatorial Guinea	19.0	25651.0	11142.0	1250.0	6014.0	5584.0	4700.0	0.0	129.0	0.9	2012																			GNQ
Equatorial Guinea	21.0	31211.0	11578.0	1339.0	7291.0	6248.0	5848.0	0.0	171.0	1.5	2013																			GNQ
Equatorial Guinea	24.0	27789.0	10105.0	1229.0	6446.0	5039.0	5470.0	0.0	187.0	2.0	2014		4096.0		9.0															GNQ
Equatorial Guinea	23.0	22810.0	6929.0	857.0	3704.0		2915.0	0.0	190.0	1.9	2015																			GNQ
Equatorial Guinea	23.0	21913.0	6109.0		3048.0	993.0	2327.0	0.0	170.0	1.8	2016																			GNQ
Equatorial Guinea	24.0	17613.0	3547.0	196.0	2373.0	1185.0	1541.0	0.0	146.0	1.6	2017																			GNQ
Equatorial Guinea	24.0	16493.0	2468.0	110.0	2615.0	1387.0	1563.0	0.0	143.0	1.7	2018																			GNQ
Equatorial Guinea	26.0	16874.0	2834.0		2604.0	1581.0	1599.0	0.0	125.0	1.4	2019	12.0																		GNQ
Equatorial Guinea	27.0	16004.0	2474.0	65.0	1877.0	971.0	1001.0	0.0	119.0	1.3	2020																			GNQ
Equatorial Guinea	27.0	17565.0	2349.0	67.0	2286.0	1438.0	1305.0	0.0	100.0	1.3	2021																			GNQ
Eritrea	2.0										2004			0.0																ERI
Eritrea	1.0										2005																			ERI
Eritrea	1.0										2006																			ERI
Eritrea	0.0		1.0		1.0	1.0	1.0	0.0	0.0	0.0	2009			1.0	0.0															ERI
Eritrea	0.0		1.0		1.0	1.0	1.0	0.0	0.0	0.0	2010																			ERI
Eritrea	0.0		1.0		1.0	1.0	1.0	0.0	0.0	0.0	2011																			ERI
Eritrea	0.0		1.0		1.0	1.0	1.0	0.0	0.0	0.0	2012																			ERI
Eritrea	0.0		1.0		1.0	1.0	1.0	0.0	0.0	0.0	2013																			ERI
Eritrea	0.0	1.0			0.0	0.0		0.0	0.0	0.0	2014		-2.0	0.0	0.0															ERI
Eritrea	0.0	1.0			0.0	0.0		0.0	0.0	0.0	2015																			ERI
Eritrea	0.0	1.0			0.0	0.0		0.0	0.0	0.0	2016																			ERI
Eritrea	0.0	1.0			0.0	0.0		0.0	0.0	0.0	2017																			ERI
Eritrea	0.0	1.0			0.0	0.0		0.0	0.0	0.0	2018																			ERI
Estonia	7.0	180.0	49.0		213.0	12.0			26.0	2.2	2004		18.0	-1.0	23.0															EST
Estonia	7.0				232.0	8.0			28.0	2.3	2005																			EST
Estonia	7.0	202.0			257.0	9.0			29.0	2.3	2006																			EST
Estonia	8.0	333.0			379.0	15.0			35.0	2.5	2007																			EST
Estonia	6.0	318.0			346.0	18.0			34.0	2.2	2008																			EST
Estonia	6.0	337.0	68.0	6.0	332.0	21.0	163.0	4.0	38.0	1.8	2009		75.0	18.0	6.0															EST
Estonia	7.0	379.0	82.0	9.0	446.0	35.0	206.0	5.0	45.0	2.2	2010																			EST
Estonia	9.0	439.0	103.0	12.0	585.0	46.0	250.0	6.0	57.0	2.9	2011																			EST
Estonia	11.0	626.0	182.0	20.0	697.0	25.0	291.0	28.0	91.0	3.8	2012																			EST
Estonia	12.0	668.0	178.0	17.0	687.0	32.0	311.0		97.0	3.7	2013																			EST
Estonia	12.0	610.0	174.0	38.0	625.0	17.0	271.0		105.0	3.4	2014		181.0	-1.0	12.0															EST
Estonia	13.0	670.0	166.0	42.0	604.0	3.0	257.0		107.0	4.0	2015																			EST
Estonia	13.0	527.0	131.0	8.0	534.0	33.0	264.0		93.0	3.5	2016																			EST
Estonia	13.0	554.0	141.0	14.0	554.0	25.0	262.0		97.0	3.6	2017																			EST
Estonia	14.0	525.0	147.0	14.0	588.0	14.0	243.0		93.0	3.4	2018																			EST
Estonia	16.0	605.0	120.0	18.0	634.0	24.0	214.0		88.0	3.1	2019	27.0																		EST
Estonia	17.0	654.0	130.0	18.0	619.0	1.0	217.0		91.0	3.4	2020																			EST
Estonia	16.0	687.0	132.0	14.0	743.0	-2.0	251.0		100.0	3.4	2021																			EST
Eswatini	1.0		27.0	1.0						0.1	2018																			SWZ
Eswatini	1.0	271.0	34.0	5.0				0.0	11.0	0.2	2019	10.0																		SWZ
Eswatini	2.0		35.0	2.0				0.0	14.0	0.2	2020																			SWZ
Eswatini	2.0	403.0	38.0	6.0				0.0		0.2	2021																			SWZ
Ethiopia	2.0										2004																			ETH
Ethiopia	2.0										2005																			ETH
Ethiopia	1.0										2006																			ETH
Ethiopia	1.0										2007																			ETH
Ethiopia	1.0										2008																			ETH
Ethiopia	1.0		1.0					0.0	3.0	0.7	2009		3.0		1.0															ETH
Ethiopia	1.0		1.0					0.0	3.0	0.7	2010																			ETH
Ethiopia	1.0		1.0					0.0	3.0	0.7	2011																			ETH
Ethiopia	1.0		1.0					0.0	3.0	0.7	2012																			ETH
Ethiopia	2.0	70.0		4.0				0.0	3.0	0.7	2013																			ETH
Ethiopia	2.0	91.0							3.0	0.8	2014				2.0															ETH
Ethiopia	2.0	98.0		6.0					3.0	0.8	2015																			ETH
Ethiopia	2.0	53.0				2.0	9.0		3.0	0.8	2016																			ETH
Ethiopia	2.0	52.0				3.0	9.0		3.0	0.8	2017																			ETH
Ethiopia	1.0					1.0	5.0		3.0	0.8	2018																			ETH
Ethiopia	2.0	72.0	20.0		102.0	-2.0	14.0	0.0	12.0	2.5	2019	6.0																		ETH
Ethiopia	2.0	72.0	21.0		100.0	-4.0	14.0	0.0	12.0	2.5	2020																			ETH
Ethiopia	2.0	74.0	21.0		110.0	-3.0	15.0	0.0	12.0	2.5	2021																			ETH
Fiji	2.0										2004																			FJI
Fiji	2.0										2005																			FJI
Fiji	2.0	109.0			69.0	6.0			11.0	0.8	2006																			FJI
Fiji	2.0										2007																			FJI
Fiji	2.0								9.0	0.8	2008																			FJI
Fiji	3.0	83.0	37.0	5.0	207.0	3.0	59.0	0.0	16.0	1.4	2009		27.0	3.0	3.0															FJI
Fiji	3.0	82.0	41.0	5.0	243.0	5.0	72.0	0.0	16.0	1.4	2010																			FJI
Fiji	3.0	92.0	43.0	5.0	272.0	8.0	80.0	0.0	16.0	1.4	2011																			FJI
Fiji	3.0	106.0	44.0	4.0	284.0	4.0	79.0	0.0	16.0	1.4	2012																			FJI
Fiji	3.0	112.0	45.0	5.0	281.0	-1.0	75.0	0.0	16.0	1.4	2013																			FJI
Fiji	5.0	241.0	78.0	24.0	437.0	26.0	121.0	0.0	35.0	3.1	2014		53.0	24.0	4.0															FJI
Fiji	5.0	246.0	132.0	25.0	382.0	26.0	124.0	0.0	34.0	3.2	2015																			FJI
Fiji	5.0	265.0	157.0	44.0	365.0	18.0	121.0	0.0	34.0	3.2	2016																			FJI
Fiji	5.0	298.0	176.0	32.0	418.0	13.0	129.0	0.0	35.0	3.3	2017																			FJI
Fiji	4.0	272.0	149.0	10.0	479.0	13.0	128.0	0.0	28.0	2.6	2018																			FJI
Fiji	4.0	282.0	151.0	9.0	450.0	11.0	118.0	0.0	18.0		2019	5.0																		FJI
Fiji	4.0	281.0	154.0	13.0	305.0	15.0	106.0	0.0	19.0		2020																			FJI
Fiji	4.0	328.0	141.0	12.0	403.0	24.0	127.0	0.0	19.0		2021																			FJI
Finland	135.0								1188.0	24.1	2004		2727.0	237.0	179.0	558.0	4.0	159.0		181.0			11825.0							FIN
Finland	144.0	16683.0							1379.0	25.0	2005					559.0	71.0	169.0	70.0	215.0										FIN
Finland	152.0								1399.0	22.9	2006					565.0	99.0	287.0	40.0	298.0										FIN
Finland	152.0				13512.0	1055.0			1528.0	24.0	2007					892.0	107.0	337.0	51.0	233.0										FIN
Finland	146.0								1640.0	23.4	2008					844.0	107.0	78.0	95.0	177.0										FIN
Finland	111.0	18162.0	1530.0	193.0	10683.0	2767.0	3104.0	145.0	1526.0	20.7	2009		1671.0	83.0	84.0	419.0	67.0						10683.0							FIN
Finland	109.0	14861.0	1436.0	161.0	10344.0	784.0	2786.0	221.0	1487.0	19.8	2010					392.0	-18.0			112.0				252.0	116.0	439.0	5833.0	1688.0	1920.0	FIN
Finland	110.0	16409.0	1776.0	266.0	11768.0	670.0	3247.0	224.0	1527.0	22.7	2011					594.0	35.0			137.0				323.0	159.0	550.0	6402.0	2231.0	1998.0	FIN
Finland	113.0	15560.0	1792.0	285.0	10656.0	493.0	3121.0	191.0	1517.0	22.6	2012					518.0	2.0		-3.0					413.0	144.0	541.0	5915.0	1715.0	1822.0	FIN
Finland	114.0	15172.0	1761.0	219.0	10086.0	1013.0	3065.0	195.0	1429.0	19.4	2013					582.0	1.0	478.0	2.0	49.0						545.0	6018.0	1566.0	1325.0	FIN
Finland	125.0	36388.0	2436.0	1229.0	11140.0	-124.0	2380.0	433.0	1493.0	20.4	2014				97.0	-213.0				105.0			11140.0			192.0	6032.0	1034.0	1125.0	FIN
Finland	130.0	35870.0	2610.0	649.0	16584.0	-1106.0	1181.0	1089.0	2038.0	25.6	2015					-1758.0	11.0			61.0				2275.0		320.0	5018.0	1220.0	2255.0	FIN
Finland	138.0	28212.0	2671.0	239.0	13558.0	-6851.0	1294.0	525.0	1401.0	20.4	2016					-1030.0				-96.0				3162.0	113.0	1250.0	4819.0	1251.0	2847.0	FIN
Finland	144.0	28719.0	2618.0	333.0	9665.0	787.0	3152.0	263.0	1373.0	19.6	2017					810.0				58.0				1101.0	101.0	407.0	5163.0	1351.0	1397.0	FIN
Finland	142.0	29573.0	2480.0	262.0	10004.0	870.0	3244.0	278.0	1386.0	21.3	2018					838.0				68.0				1040.0	133.0	441.0	5484.0	1596.0	1162.0	FIN
Finland	157.0	25394.0	1763.0	262.0	10230.0	354.0	3112.0	245.0	1431.0	21.2	2019	184.0				596.0		116.0	-245.0	113.0	107.0	9.0		705.0	159.0	391.0	5826.0	1599.0	1451.0	FIN
Finland	156.0	27211.0	1709.0	359.0	10045.0	834.0	3223.0	239.0	1406.0	20.9	2020					667.0		252.0	16.0	101.0				672.0	207.0	240.0	6130.0	1048.0	1655.0	FIN
Finland	155.0	31006.0	1778.0	338.0	10939.0	598.0	3653.0	314.0	1509.0	19.3	2021					794.0		66.0	-113.0	148.0				688.0	339.0	337.0	6461.0	1030.0	1997.0	FIN
France	1329.0	262086.0	40736.0		181239.0	10247.0			29424.0	594.0	2004		58567.0	4987.0	830.0	8522.0	467.0	3784.0	17.0	2645.0			170622.0							FRA
France	1325.0	271894.0			196673.0	9848.0			31229.0	646.3	2005					8431.0	830.0	4021.0	-350.0	2573.0										FRA
France	1368.0	286132.0			200668.0	9200.0			33002.0	665.4	2006					7425.0	574.0	2969.0	107.0	2783.0										FRA
France	1375.0	333993.0			227287.0	12694.0			35443.0	652.8	2007					9042.0	804.0	4454.0	1268.0	3556.0										FRA
France	1348.0	352484.0			241918.0	11066.0			36012.0	635.4	2008					8928.0	881.0	6415.0	199.0	3266.0										FRA
France	1147.0	376478.0	31601.0	4392.0	200491.0	7375.0	52299.0	1943.0	33985.0	537.4	2009		89113.0	2620.0	540.0	5970.0	768.0	3605.0	780.0	2204.0			200491.0							FRA
France	1124.0	373084.0	27195.0	4097.0	197592.0	7297.0	50240.0	2021.0	34211.0	465.4	2010					5197.0	485.0	4733.0	389.0	3007.0				5019.0	927.0	8366.0	121997.0	39381.0	18897.0	FRA
France	1125.0	374838.0	28882.0	4764.0	220040.0	9435.0	54626.0	2109.0	35445.0	478.0	2011					7736.0	563.0	5199.0	-27.0	3457.0				6126.0	1110.0	12018.0	135111.0	39247.0	23204.0	FRA
France	1132.0	374171.0	28802.0	4307.0	211999.0	9057.0	52719.0	2031.0	34192.0	452.5	2012					6950.0	318.0	5577.0	-103.0	3352.0				5180.0	1272.0	11992.0	129930.0	38322.0	22180.0	FRA
France	1126.0	391152.0	29994.0	4854.0	212468.0	6804.0	52565.0	2373.0	34437.0	451.7	2013					5860.0	254.0	4471.0	-56.0	3457.0				4488.0	1440.0	15765.0	130227.0	38641.0	18992.0	FRA
France	1308.0	402180.0	30426.0	4947.0	218946.0	7888.0	54997.0	2469.0	35623.0	479.0	2014		76983.0	3693.0	636.0	7444.0	540.0	5218.0	55.0	3877.0			218946.0	5683.0	1229.0	14125.0	137260.0	38462.0	19707.0	FRA
France	1332.0	385409.0	28207.0	5023.0	190990.0	2436.0	48710.0	2231.0	33127.0	478.5	2015					4847.0	534.0	4621.0	-3535.0	3486.0						11328.0	119898.0	31318.0	20921.0	FRA
France	1336.0	367724.0	30323.0	5475.0	186379.0	8125.0	50135.0	1856.0	32315.0	476.1	2016					6890.0	650.0	4550.0	-20.0	3285.0				5868.0	1123.0	8302.0	123876.0	25483.0	19631.0	FRA
France	1335.0	393913.0	33875.0	5645.0	198897.0	9923.0	51421.0	2009.0	33681.0	495.0	2017					6451.0	432.0	6024.0	269.0	2801.0				5263.0	1758.0	8738.0	131039.0	27494.0	22455.0	FRA
France	1307.0	383390.0	32440.0	5287.0	211914.0	6356.0	52008.0	2081.0	34811.0	496.7	2018					5121.0	613.0	4794.0	-450.0	3099.0				5043.0	1893.0	9048.0	140806.0	29207.0	23632.0	FRA
France	1363.0	427000.0	33798.0	5808.0	208509.0	10716.0	55118.0	2016.0	34639.0	497.2	2019	799.0				9329.0	207.0	4475.0	1040.0	4123.0	4434.0	41.0		5347.0	1390.0	8946.0	145915.0	24343.0	20770.0	FRA
France	1339.0	469366.0	35012.0	5360.0	190062.0	9762.0	52068.0	2010.0	33619.0	485.3	2020					7063.0	15.0	4558.0	1328.0	3183.0				6215.0	1282.0	7319.0	134386.0	19796.0	18957.0	FRA
France	1309.0	478676.0	32293.0	4709.0	210675.0	12819.0	55018.0	2150.0	34235.0	473.6	2021					9490.0	207.0	4380.0	1870.0	2916.0				6759.0	1839.0	7272.0	147322.0	22884.0	22442.0	FRA
French Guiana	0.0						1.0	0.0			2009		0.0	0.0	0.0															GUF
French Guiana	0.0				3.0		1.0	0.0			2010																			GUF
French Guiana	0.0				3.0		1.0	0.0			2011																			GUF
French Guiana	0.0				3.0		1.0	0.0			2012																			GUF
French Guiana	0.0				3.0		1.0	0.0			2013																			GUF
French Guiana	0.0							0.0	0.0	0.0	2014		5.0		0.0															GUF
French Guiana	0.0							0.0	0.0	0.0	2015																			GUF
French Guiana	0.0							0.0	0.0	0.0	2016																			GUF
French Guiana	0.0							0.0	0.0	0.0	2017																			GUF
French Guiana	0.0							0.0	0.0	0.0	2018																			GUF
French Guiana	0.0				2.0		1.0	0.0	0.0	0.0	2019	2.0																		GUF
French Guiana	0.0				2.0		1.0	0.0	0.0	0.0	2020																			GUF
French Guiana	0.0				2.0		1.0	0.0	0.0	0.0	2021																			GUF
Gabon	9.0	770.0	228.0		707.0	90.0			34.0	0.7	2004		324.0		12.0															GAB
Gabon	8.0	909.0							34.0	0.6	2005																			GAB
Gabon	7.0								32.0	0.6	2006																			GAB
Gabon	7.0								28.0	0.6	2007																			GAB
Gabon	5.0				811.0	1272.0			12.0	0.2	2008																			GAB
Gabon	9.0	1197.0	154.0		577.0	524.0	401.0	0.0	46.0	0.3	2009		4.0	119.0	7.0															GAB
Gabon	5.0	980.0	161.0	4.0	556.0	257.0	355.0		44.0	0.3	2010																			GAB
Gabon	4.0	281.0	45.0	6.0	206.0	73.0	52.0		49.0	0.4	2011																			GAB
Gabon	4.0	288.0	50.0		243.0	80.0	94.0	0.0	83.0	0.5	2012																			GAB
Gabon	4.0	231.0	142.0	7.0	226.0	-8.0	116.0	0.0	80.0	0.6	2013																			GAB
Gabon	8.0	494.0	130.0	11.0	302.0	-143.0	19.0	0.0	83.0	0.6	2014		79.0	-8.0	6.0															GAB
Gabon	8.0	477.0	122.0	7.0	230.0	-67.0	27.0		72.0	0.5	2015																			GAB
Gabon	9.0	508.0	139.0	8.0	227.0	-132.0	-11.0		93.0	0.6	2016																			GAB
Gabon	9.0	520.0	29.0	6.0	242.0	-55.0	21.0		72.0	0.5	2017																			GAB
Gabon	9.0	521.0	29.0	6.0	261.0	-61.0	16.0		72.0	0.5	2018																			GAB
Gabon	9.0	435.0	21.0	2.0	109.0	-45.0	-11.0	0.0		0.2	2019	8.0																		GAB
Gabon	8.0	351.0	21.0	1.0	88.0	-57.0	-24.0	0.0		0.2	2020																			GAB
Gabon	7.0	255.0	21.0	1.0	103.0			0.0		0.2	2021																			GAB
Gambia		1.0			1.0						2004				1.0															GMB
Gambia		1.0			1.0						2005																			GMB
Gambia		1.0			1.0						2006																			GMB
Gambia		1.0			1.0						2007																			GMB
Gambia		1.0			1.0						2008																			GMB
Gambia	0.0	1.0			2.0		1.0	0.0	1.0	0.3	2009		0.0	0.0	0.0															GMB
Gambia	0.0	1.0			2.0		1.0	0.0	1.0	0.3	2010																			GMB
Gambia	0.0	1.0			2.0		1.0	0.0	1.0	0.3	2011																			GMB
Gambia	0.0	1.0			2.0		1.0	0.0	1.0	0.3	2012																			GMB
Gambia	0.0	1.0			2.0		1.0	0.0	1.0	0.3	2013																			GMB
Gambia	0.0	1.0			1.0		1.0	0.0	1.0		2019	2.0																		GMB
Gambia	0.0	1.0			1.0		1.0	0.0	1.0		2020																			GMB
Gambia	0.0	1.0			1.0		1.0	0.0	1.0		2021																			GMB
Georgia	3.0	226.0	69.0		169.0	79.0			9.0	1.0	2004		51.0	22.0	4.0															GEO
Georgia	2.0										2005																			GEO
Georgia	1.0										2006																			GEO
Georgia		1.0			1.0						2007																			GEO
Georgia		1.0			1.0						2008																			GEO
Georgia	0.0	4.0			5.0	-1.0		0.0			2009		1.0		0.0															GEO
Georgia	0.0	4.0	1.0		5.0	-1.0		0.0			2010																			GEO
Georgia	0.0	4.0	1.0		5.0	-1.0		0.0			2011																			GEO
Georgia	0.0	4.0	1.0		5.0	-1.0		0.0			2012																			GEO
Georgia	1.0	17.0	2.0					0.0	2.0		2013																			GEO
Georgia	3.0	164.0	4.0	1.0	103.0	14.0	66.0	2.0	14.0	0.9	2014		27.0	7.0	3.0															GEO
Georgia	3.0	259.0	4.0		164.0		81.0	2.0	16.0	0.9	2015																			GEO
Georgia	4.0	408.0	7.0	1.0	225.0		114.0	2.0	30.0	1.6	2016																			GEO
Georgia	4.0	475.0	7.0	1.0	260.0		159.0	2.0	25.0	1.5	2017																			GEO
Georgia	5.0	503.0	8.0	1.0	181.0		115.0	2.0	25.0	1.5	2018																			GEO
Georgia	7.0	409.0	23.0	2.0	173.0	21.0	97.0	0.0	31.0	1.9	2019	11.0																		GEO
Georgia	7.0	397.0	21.0	2.0	151.0	18.0	91.0	0.0	31.0	1.9	2020																			GEO
Georgia	6.0	308.0	19.0	2.0	145.0	15.0	88.0	0.0	26.0	1.4	2021																			GEO
Germany	1519.0	439643.0	72429.0		286547.0	10700.0			41593.0	613.9	2004		58884.0	3823.0	912.0	6527.0	389.0	5610.0	163.0	2990.0			251288.0							DEU
Germany	1524.0	445393.0			315974.0	13809.0			43947.0	647.2	2005					9969.0	207.0	5022.0	-331.0	3823.0										DEU
Germany	1609.0	522267.0			325004.0	17596.0			46114.0	665.2	2006					13026.0	167.0	6677.0	-804.0	4200.0										DEU
Germany	1653.0	629481.0			356354.0	20404.0			50098.0	684.9	2007					13597.0	724.0	8248.0	2329.0	6652.0										DEU
Germany	1615.0	598040.0			394082.0	21585.0			51448.0	665.5	2008					14374.0	2624.0	8249.0	2135.0	4658.0										DEU
Germany	1518.0	672964.0	68082.0	8007.0	316584.0	4881.0	87065.0	7528.0	49753.0	619.7	2009		106563.0	4002.0	647.0	9473.0		6933.0	30.0	4434.0			316584.0							DEU
Germany	1478.0	645727.0	64447.0	7379.0	312184.0	10551.0	85451.0	6717.0	48016.0	621.1	2010					11307.0	604.0	4300.0	-1549.0	3489.0				6944.0	3528.0	13269.0	183174.0	65619.0	33425.0	DEU
Germany	1504.0	672671.0	58364.0	7642.0	351754.0	16660.0	92594.0	7230.0	51063.0	620.6	2011					13021.0	1069.0	7895.0	596.0	4833.0				9457.0	3645.0	17057.0	207375.0	69662.0	38290.0	DEU
Germany	1528.0	701350.0	56252.0	7569.0	328279.0	11772.0	86401.0	8027.0	49963.0	620.5	2012					11578.0	1515.0	5505.0	-1052.0	4242.0				11879.0	3572.0	11277.0	193667.0	64606.0	37397.0	DEU
Germany	1535.0	736460.0	58365.0	8222.0	336702.0	16921.0	88483.0	8248.0	50356.0	614.2	2013					13703.0	2189.0	7271.0	-94.0	3941.0				12469.0	2896.0	14487.0	195480.0	63289.0	42312.0	DEU
Germany	1851.0	804173.0	55732.0	9040.0	363546.0	22976.0	94232.0	8373.0	54948.0	701.0	2014		118361.0	5463.0	779.0	14627.0	1051.0	14243.0	538.0				363546.0	17718.0	3353.0	18955.0	202512.0	62901.0	51570.0	DEU
Germany	1842.0	790236.0	51313.0	7937.0	357450.0	15606.0	86742.0	8768.0	53211.0	701.7	2015					12746.0	693.0	10290.0	-2527.0	4843.0				11381.0	6675.0	18619.0	181257.0	69145.0	64627.0	DEU
Germany	1840.0	821069.0	49715.0	8007.0	344608.0	17128.0	83497.0	9133.0	53150.0	711.8	2016					9563.0	821.0	12206.0	-739.0	3858.0				16072.0	5424.0	17505.0	179848.0	63289.0	57381.0	DEU
Germany	1837.0	845842.0	53362.0	8636.0	341832.0	15814.0	83645.0	8173.0	50997.0	661.4	2017					11524.0	389.0	9312.0	-704.0	4271.0				14375.0	6146.0	32940.0	187212.0	52250.0	43651.0	DEU
Germany	1843.0	903682.0	56507.0	8194.0	372049.0	17049.0	84457.0	6264.0	52910.0	674.1	2018					10012.0	663.0	12617.0	-617.0	4918.0				12887.0	5343.0	36375.0	201044.0	63406.0	47513.0	DEU
Germany	1929.0	952034.0	54340.0	7992.0	369225.0	19608.0	80329.0	7153.0	52573.0	673.4	2019	982.0				8483.0	479.0	16305.0	-293.0	4879.0	14809.0	1496.0		10430.0	4707.0	36568.0	203781.0	65741.0	42426.0	DEU
Germany	1898.0	1064716.0	52195.0	7820.0	342022.0	11042.0	76353.0	5781.0	49743.0	638.6	2020					6820.0	1186.0	8337.0	71.0	4178.0				10181.0	4400.0	34756.0	192885.0	55342.0	38953.0	DEU
Germany	1862.0	1178631.0	53722.0	8454.0	387159.0	22775.0	87626.0	6659.0	51831.0	639.6	2021					14423.0	1409.0	12353.0	863.0	4857.0				11620.0	5737.0	37024.0	216232.0	60524.0	50533.0	DEU
Ghana	7.0	743.0	215.0		572.0	8.0			44.0	3.9	2004		313.0	10.0	13.0															GHA
Ghana	5.0	370.0			178.0	-1.0			15.0	2.6	2005																			GHA
Ghana	5.0	1379.0			613.0	51.0			25.0	1.7	2006																			GHA
Ghana	4.0	1369.0			563.0	37.0			53.0	2.0	2007																			GHA
Ghana	6.0	1748.0							82.0	2.3	2008																			GHA
Ghana	7.0	2126.0	1453.0	378.0	857.0	149.0	389.0	1.0	87.0	2.0	2009			128.0	7.0															GHA
Ghana	8.0	4145.0	2681.0	705.0	922.0	131.0	466.0	1.0	112.0		2010																			GHA
Ghana	8.0	4687.0	2871.0	580.0	1941.0	493.0	1144.0	1.0	85.0	3.6	2011																			GHA
Ghana	8.0	9707.0	2872.0	763.0	2004.0	1053.0	1102.0	1.0	51.0	2.3	2012																			GHA
Ghana	10.0	9047.0	3281.0	831.0	2240.0	1328.0	1413.0	1.0	97.0	2.6	2013																			GHA
Ghana	10.0	8633.0	3543.0	745.0	1866.0	1005.0	1123.0	2.0	114.0	3.0	2014		2852.0	477.0	10.0															GHA
Ghana	12.0	7137.0	4750.0		2115.0	100.0	738.0	2.0	147.0	3.1	2015																			GHA
Ghana	13.0	6885.0	4655.0		1878.0	-95.0	711.0	2.0	149.0	3.1	2016																			GHA
Ghana	13.0	5944.0	4098.0	482.0	2140.0	-178.0	813.0	3.0	152.0	3.0	2017																			GHA
Ghana	12.0	5321.0			2477.0	328.0	1369.0	3.0	159.0	3.1	2018																			GHA
Ghana	18.0	8795.0	6037.0	636.0	3896.0	729.0	2080.0	1.0	212.0	3.3	2019	23.0																		GHA
