accum_earnings	at	capital	emp	iso	n_firms	n_groups	pi	revenue_related	revenue_total	revenue_unrelated	source	t_at	txc	txt	type	wages	year	etr	pi_original
	25901000000.0		28800.0	VEN			1374000000.0				BEA_return	2404000000.0		295000000.0	all_groups	892000000.0	2018	0.2147016011644832	1374000000.0
	1110000000.0		2100.0	BOL							BEA_return	331000000.0			all_groups	65000000.0	2018		
			0.0	GUF							BEA_return				all_groups	0.0	2018		
				GUY							BEA_return				all_groups		2018		
	2058000000.0		2400.0	PRY							BEA_return	490000000.0			all_groups	57000000.0	2018		
				SUR							BEA_return				all_groups		2018		
	9616000000.0		5000.0	URY							BEA_return	976000000.0			all_groups	205000000.0	2018		
	42891000000.0		80700.0	CRI			827000000.0		14294000000.0	8810000000.0	BEA_return	3088000000.0		126000000.0	all_groups	1636000000.0	2018	0.1523579201934704	827000000.0
	3290000000.0		48500.0	HND			182000000.0				BEA_return	857000000.0		21000000.0	all_groups	446000000.0	2018	0.1153846153846153	182000000.0
	437632000000.0		1405600.0	MEX			22675000000.0		254069000000.0	163175000000.0	BEA_return	61893000000.0		5387000000.0	all_groups	21722000000.0	2018	0.237574421168688	22675000000.0
	11367000000.0		18800.0	PAN			368000000.0		8412000000.0	6629000000.0	BEA_return	2646000000.0		84000000.0	all_groups	518000000.0	2018	0.2282608695652173	368000000.0
	221000000.0		700.0	BLZ							BEA_return	22000000.0			all_groups	11000000.0	2018		
	5815000000.0		35500.0	SLV							BEA_return	1099000000.0			all_groups	323000000.0	2018		
	3544000000.0		22300.0	GTM							BEA_return	722000000.0			all_groups	337000000.0	2018		
	2057000000.0		14800.0	NIC							BEA_return	544000000.0			all_groups	136000000.0	2018		
	145703000000.0		900.0	BRB			5282000000.0				BEA_return	1112000000.0		29000000.0	all_groups	30000000.0	2018	0.0054903445664521	5282000000.0
	1298799000000.0		14000.0	BMU			9345000000.0		43551000000.0	21420000000.0	BEA_return	6177000000.0		1025000000.0	all_groups	1212000000.0	2018	0.1096843231674692	9345000000.0
	5297000000.0		23100.0	DOM			671000000.0		3907000000.0	2515000000.0	BEA_return	1279000000.0		79000000.0	all_groups	247000000.0	2018	0.1177347242921013	671000000.0
	1095601000000.0		23100.0	UK_Caribbean			12273000000.0		42529000000.0	22710000000.0	BEA_return	9071000000.0		867000000.0	all_groups	1225000000.0	2018	0.0706428746027866	12273000000.0
	170809000000.0		24400.0	BEA_Other_Western			14231000000.0				BEA_return	12072000000.0		374000000.0	all_groups	934000000.0	2018	0.0262806549082987	14231000000.0
	401000000.0		200.0	AIA							BEA_return	61000000.0			all_groups	1000000.0	2018		
	10000000.0			ATG							BEA_return	1000000.0			all_groups		2018		
	1460000000.0		2000.0	ABW							BEA_return	315000000.0			all_groups	77000000.0	2018		
	80118000000.0		10100.0	BHS							BEA_return	3437000000.0			all_groups	333000000.0	2018		
	60817000000.0			CUW							BEA_return	33000000.0			all_groups	2000000.0	2018		
			500.0	DMA							BEA_return				all_groups		2018		
	130000000.0		300.0	GRD							BEA_return				all_groups		2018		
				HTI							BEA_return	7000000.0			all_groups	10000000.0	2018		
	952000000.0		3800.0	JAM							BEA_return	354000000.0			all_groups	117000000.0	2018		
			200.0	SXM							BEA_return				all_groups		2018		
	1998000000.0		700.0	KNA							BEA_return	108000000.0			all_groups	27000000.0	2018		
	333000000.0		100.0	LCA							BEA_return	7000000.0			all_groups	2000000.0	2018		
	11000000.0		100.0	VCT							BEA_return	3000000.0			all_groups	2000000.0	2018		
	10395000000.0		4300.0	TTO							BEA_return				all_groups	276000000.0	2018		
	22224000000.0		41200.0	EGY			2387000000.0		12925000000.0	11896000000.0	BEA_return	5010000000.0		1064000000.0	all_groups	596000000.0	2018	0.4457478005865102	2387000000.0
			9100.0	NGA			4985000000.0			4737000000.0	BEA_return				all_groups	1008000000.0	2018		4985000000.0
	39595000000.0		132900.0	ZAF			1372000000.0		31978000000.0	28829000000.0	BEA_return	4126000000.0		376000000.0	all_groups	3381000000.0	2018	0.2740524781341107	1372000000.0
	6189000000.0		3200.0	DZA							BEA_return				all_groups	158000000.0	2018		
			5200.0	AGO							BEA_return				all_groups	559000000.0	2018		
	4000000.0			BEN							BEA_return				all_groups		2018		
	63000000.0		300.0	BWA							BEA_return	26000000.0			all_groups	9000000.0	2018		
	3000000.0		100.0	BDI							BEA_return				all_groups	1000000.0	2018		
	739000000.0		300.0	CMR							BEA_return	100000000.0			all_groups	10000000.0	2018		
			0.0	CAF							BEA_return				all_groups	0.0	2018		
			300.0	TCD							BEA_return				all_groups		2018		
			0.0	COM							BEA_return				all_groups	0.0	2018		
			300.0	COG							BEA_return				all_groups		2018		
	523000000.0		900.0	COD							BEA_return	79000000.0			all_groups	18000000.0	2018		
	624000000.0		600.0	CIV							BEA_return	51000000.0			all_groups	29000000.0	2018		
			200.0	DJI							BEA_return	0.0			all_groups		2018		
	16756000000.0		1700.0	GNQ							BEA_return	2759000000.0			all_groups	143000000.0	2018		
	1000000.0		0.0	ERI							BEA_return				all_groups	0.0	2018		
			100.0	SWZ							BEA_return	27000000.0			all_groups		2018		
	51000000.0		800.0	ETH							BEA_return				all_groups	3000000.0	2018		
	521000000.0		500.0	GAB							BEA_return	29000000.0			all_groups		2018		
	5321000000.0		3100.0	GHA							BEA_return				all_groups	159000000.0	2018		
	102000000.0			GIN							BEA_return				all_groups	3000000.0	2018		
	2086000000.0		5900.0	KEN							BEA_return	532000000.0			all_groups	86000000.0	2018		
			0.0	LSO							BEA_return				all_groups	0.0	2018		
	1698000000.0			LBR							BEA_return	430000000.0			all_groups		2018		
	3092000000.0		100.0	LBY							BEA_return	1985000000.0			all_groups	14000000.0	2018		
			100.0	MDG							BEA_return				all_groups	2000000.0	2018		
	305000000.0		5100.0	MWI							BEA_return	55000000.0			all_groups	27000000.0	2018		
				MLI							BEA_return				all_groups		2018		
	260000000.0		0.0	MRT							BEA_return				all_groups	0.0	2018		
	45582000000.0		1800.0	MUS							BEA_return	216000000.0			all_groups	30000000.0	2018		
	2606000000.0		39400.0	MAR							BEA_return	438000000.0			all_groups	462000000.0	2018		
				MOZ							BEA_return	653000000.0			all_groups	19000000.0	2018		
	50000000.0		200.0	NAM							BEA_return	8000000.0			all_groups	4000000.0	2018		
	16000000.0			RWA							BEA_return				all_groups		2018		
				STP							BEA_return				all_groups	1000000.0	2018		
	243000000.0		700.0	SEN							BEA_return	78000000.0			all_groups	19000000.0	2018		
	1400000000.0			SYC							BEA_return	103000000.0			all_groups		2018		
	7000000.0		0.0	SLE							BEA_return				all_groups	0.0	2018		
			0.0	SSD							BEA_return				all_groups	0.0	2018		
	3295000000.0		3100.0	TZA							BEA_return	490000000.0			all_groups	45000000.0	2018		
			100.0	TGO							BEA_return	2000000.0			all_groups	2000000.0	2018		
	659000000.0		4100.0	TUN							BEA_return	123000000.0			all_groups	51000000.0	2018		
	363000000.0		1100.0	UGA							BEA_return	24000000.0			all_groups	22000000.0	2018		
	470000000.0		2700.0	ZMB							BEA_return	45000000.0			all_groups	33000000.0	2018		
	365000000.0		1000.0	ZWE							BEA_return				all_groups		2018		
	73266000000.0		74300.0	ISR			3584000000.0		21779000000.0	10406000000.0	BEA_return	13438000000.0		648000000.0	all_groups	6286000000.0	2018	0.1808035714285714	3584000000.0
	23604000000.0		22500.0	SAU			-440000000.0				BEA_return	3817000000.0		-109000000.0	all_groups	1964000000.0	2018	0.2477272727272727	-440000000.0
	51984000000.0		31400.0	ARE			5776000000.0				BEA_return	10716000000.0			all_groups	2871000000.0	2018		5776000000.0
	3246000000.0		3100.0	BHR							BEA_return				all_groups	102000000.0	2018		
	6881000000.0		1500.0	IRQ							BEA_return				all_groups	117000000.0	2018		
	944000000.0		1300.0	JOR							BEA_return	141000000.0			all_groups	46000000.0	2018		
	1720000000.0		2000.0	KWT							BEA_return				all_groups	193000000.0	2018		
	1258000000.0		700.0	LBN							BEA_return	28000000.0			all_groups		2018		
			3700.0	OMN							BEA_return				all_groups	323000000.0	2018		
	39625000000.0		1900.0	QAT							BEA_return				all_groups	305000000.0	2018		
	1000000.0		0.0	SYR							BEA_return				all_groups	0.0	2018		
			100.0	YEM							BEA_return	17000000.0			all_groups		2018		
	771297000000.0		324600.0	AUS			8707000000.0		163412000000.0	140558000000.0	BEA_return	75564000000.0		2974000000.0	all_groups	26354000000.0	2018	0.3415642586424716	8707000000.0
	465970000000.0		1694800.0	CHN			30661000000.0		389953000000.0	305756000000.0	BEA_return	69431000000.0		5893000000.0	all_groups	32074000000.0	2018	0.1921985584292749	30661000000.0
	426450000000.0		142900.0	HKG			10658000000.0		151725000000.0	73666000000.0	BEA_return	9735000000.0		1717000000.0	all_groups	11209000000.0	2018	0.1610996434603115	10658000000.0
	194978000000.0		1293900.0	IND			9076000000.0		101651000000.0	70516000000.0	BEA_return	23794000000.0		3392000000.0	all_groups	23165000000.0	2018	0.373732921992067	9076000000.0
	68067000000.0		102800.0	IDN			7524000000.0		26024000000.0	15200000000.0	BEA_return	24584000000.0		1905000000.0	all_groups	2231000000.0	2018	0.2531897926634768	7524000000.0
	1065864000000.0		368800.0	JPN			27946000000.0		210336000000.0	184758000000.0	BEA_return	30607000000.0		7550000000.0	all_groups	25799000000.0	2018	0.2701638874973162	27946000000.0
	158764000000.0		116300.0	KOR			5818000000.0		69280000000.0	56161000000.0	BEA_return	14151000000.0		1290000000.0	all_groups	7467000000.0	2018	0.2217256789274664	5818000000.0
	68858000000.0		167900.0	MYS			3930000000.0		47478000000.0	27584000000.0	BEA_return	11949000000.0		640000000.0	all_groups	3558000000.0	2018	0.1628498727735369	3930000000.0
	25149000000.0		38500.0	NZL			801000000.0		14535000000.0	13360000000.0	BEA_return	3101000000.0		188000000.0	all_groups	1682000000.0	2018	0.2347066167290886	801000000.0
	30211000000.0		332000.0	PHL			1911000000.0		22685000000.0	12140000000.0	BEA_return	4964000000.0		440000000.0	all_groups	3003000000.0	2018	0.2302459445316588	1911000000.0
	924558000000.0		203500.0	SGP			66704000000.0		462011000000.0	278789000000.0	BEA_return	42174000000.0		3872000000.0	all_groups	14968000000.0	2018	0.0580474934036939	66704000000.0
	89859000000.0		91100.0	TWN			3448000000.0		42830000000.0	29459000000.0	BEA_return	14981000000.0		593000000.0	all_groups	3953000000.0	2018	0.171983758700696	3448000000.0
	78902000000.0		166800.0	THA			6836000000.0		68515000000.0	45355000000.0	BEA_return	12879000000.0		1004000000.0	all_groups	2991000000.0	2018	0.1468695143358689	6836000000.0
			900.0	AFG							BEA_return	3000000.0			all_groups	9000000.0	2018		
			4000.0	BGD							BEA_return				all_groups	86000000.0	2018		
	9000000.0		100.0	BTN							BEA_return				all_groups	1000000.0	2018		
	248000000.0		500.0	BRN							BEA_return				all_groups	41000000.0	2018		
			400.0	MMR							BEA_return				all_groups	4000000.0	2018		
	518000000.0		4200.0	KHM							BEA_return				all_groups	20000000.0	2018		
	272000000.0		2600.0	FJI							BEA_return	148000000.0			all_groups	28000000.0	2018		
				LAO							BEA_return	3000000.0			all_groups	1000000.0	2018		
	27857000000.0		54900.0	MAC							BEA_return				all_groups	2323000000.0	2018		
				MDV							BEA_return				all_groups		2018		
	4913000000.0		2800.0	MHL							BEA_return	2795000000.0			all_groups	76000000.0	2018		
			0.0	FSM							BEA_return	2000000.0			all_groups	0.0	2018		
			900.0	MNG							BEA_return				all_groups		2018		
			100.0	NPL							BEA_return				all_groups	1000000.0	2018		
	2075000000.0		14300.0	PAK							BEA_return	578000000.0			all_groups	193000000.0	2018		
				PLW							BEA_return	2000000.0			all_groups	1000000.0	2018		
			2200.0	PNG							BEA_return				all_groups	139000000.0	2018		
			0.0	WSM							BEA_return				all_groups	0.0	2018		
	584000000.0		4300.0	LKA							BEA_return	59000000.0			all_groups	42000000.0	2018		
			0.0	VUT							BEA_return				all_groups	0.0	2018		
	14488000000.0		56100.0	VNM							BEA_return	2828000000.0			all_groups	580000000.0	2018		
	27569828000000.0		14381700.0	Rest			626842936166.5531		5927584000000.0	4125338000000.0	BEA_return	1402391000000.0		105566000000.0	all_groups	613340000000.0	2017	0.1754042575816989	601844000000.0
	1397333000000.0		1218000.0	CAN			34895000000.0		570509000000.0	441521000000.0	BEA_return	211847000000.0		6457000000.0	all_groups	61828000000.0	2017	0.1850408367961026	34895000000.0
	42049000000.0		49800.0	AUT			1643000000.0		23372000000.0	15856000000.0	BEA_return	4827000000.0		325000000.0	all_groups	3792000000.0	2017	0.1978088861838101	1643000000.0
	423602000000.0		123700.0	BEL			8550000000.0		155305000000.0	72332000000.0	BEA_return	17268000000.0		2212000000.0	all_groups	10912000000.0	2017	0.2587134502923977	8550000000.0
	22968000000.0		85400.0	CZE			1092000000.0		16609000000.0	11542000000.0	BEA_return	4133000000.0		170000000.0	all_groups	2254000000.0	2017	0.1556776556776556	1092000000.0
	74687000000.0		40800.0	DNK			553000000.0				BEA_return	5714000000.0		333000000.0	all_groups	3907000000.0	2017	0.6021699819168174	553000000.0
	28719000000.0		19600.0	FIN			810000000.0		9520000000.0	6661000000.0	BEA_return	2618000000.0		58000000.0	all_groups	1373000000.0	2017	0.0716049382716049	810000000.0
	393913000000.0		495000.0	FRA			6720000000.0		196747000000.0	155252000000.0	BEA_return	33875000000.0		2801000000.0	all_groups	33681000000.0	2017	0.4168154761904762	6720000000.0
	845842000000.0		661400.0	DEU			10820000000.0		336574000000.0	237009000000.0	BEA_return	53362000000.0		4271000000.0	all_groups	50997000000.0	2017	0.394731977818854	10820000000.0
	10783000000.0		15600.0	GRC			488000000.0				BEA_return	909000000.0		117000000.0	all_groups	827000000.0	2017	0.2397540983606557	488000000.0
	54829000000.0		71200.0	HUN			1753000000.0		16399000000.0	10719000000.0	BEA_return	3967000000.0		198000000.0	all_groups	1716000000.0	2017	0.1129492298916143	1753000000.0
	1761677000000.0		129500.0	IRL			80138000000.0		350229000000.0	187287000000.0	BEA_return	66735000000.0		4134000000.0	all_groups	9895000000.0	2017	0.0515860141256332	80138000000.0
	189095000000.0		232500.0	ITA			5510000000.0		112887000000.0	94232000000.0	BEA_return	18527000000.0		1589000000.0	all_groups	15112000000.0	2017	0.2883847549909256	5510000000.0
	2554288000000.0		26200.0	LUX			12391000000.0		65239000000.0	42863000000.0	BEA_return	18191000000.0		1735000000.0	all_groups	1921000000.0	2017	0.1400209829715115	12391000000.0
	3175048000000.0		272900.0	NLD			55741000000.0		270890000000.0	153754000000.0	BEA_return	28225000000.0		5321000000.0	all_groups	19441000000.0	2017	0.095459356667444	55741000000.0
	119044000000.0		42900.0	NOR			4668000000.0		30748000000.0	20520000000.0	BEA_return	13485000000.0		2727000000.0	all_groups	4162000000.0	2017	0.5841902313624678	4668000000.0
	66146000000.0		207700.0	POL			2296000000.0		42791000000.0	30312000000.0	BEA_return	12965000000.0		376000000.0	all_groups	5248000000.0	2017	0.1637630662020905	2296000000.0
	18935000000.0		33200.0	PRT			453000000.0		9915000000.0	8472000000.0	BEA_return	1816000000.0		94000000.0	all_groups	1301000000.0	2017	0.2075055187637969	453000000.0
